id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
1692732931,8f3ec450-c1b6-33ac-a76a-bdd4aab2552c,  -26.970770,  -52.246200,2024-06-14 18:02:00,Brasil,SANTA CATARINA,XAVANTINA,Mata Atlântica
1692732991,d2b030d6-13db-34dc-a5ab-1dd27e0148e6,  -26.656780,  -53.211630,2024-06-14 18:02:00,Brasil,SANTA CATARINA,SÃO MIGUEL DA BOA VISTA,Mata Atlântica
1693975710,430eeb21-5d91-327f-8ea9-40a22cfef231,  -26.487310,  -49.906710,2024-06-21 17:52:00,Brasil,SANTA CATARINA,ITAIÓPOLIS,Mata Atlântica
1693975711,478bdf63-f88a-32ea-b954-a39e0ccbd9f9,  -26.444430,  -49.920800,2024-06-21 17:52:00,Brasil,SANTA CATARINA,ITAIÓPOLIS,Mata Atlântica
1696174257,84f919d4-8f88-3210-b870-37435517eaa6,  -26.848640,  -50.847390,2024-07-01 18:06:00,Brasil,SANTA CATARINA,CAÇADOR,Mata Atlântica
1696174258,45e27d07-ed01-3ccc-b17a-90da0df730ee,  -26.778830,  -49.766250,2024-07-01 18:06:00,Brasil,SANTA CATARINA,VITOR MEIRELES,Mata Atlântica
1696409192,d219dde8-6d16-30a3-bc9e-e1b84f1bb833,  -27.166530,  -50.629840,2024-07-02 17:09:00,Brasil,SANTA CATARINA,CURITIBANOS,Mata Atlântica
1696409193,08ec747c-2841-359c-b814-be59738eff1a,  -27.156020,  -50.623660,2024-07-02 17:09:00,Brasil,SANTA CATARINA,PONTE ALTA DO NORTE,Mata Atlântica
1696657562,82f81098-b8df-3d41-ab7b-0d160ce0f8ae,  -28.099450,  -50.574280,2024-07-03 17:49:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1696657563,24b1d6e7-16a4-372f-ac6e-5abcbebe8154,  -27.669600,  -51.253400,2024-07-03 17:49:00,Brasil,SANTA CATARINA,CELSO RAMOS,Mata Atlântica
1696657564,906017bc-fece-3645-b457-54ade77f61fc,  -27.339580,  -50.932490,2024-07-03 17:49:00,Brasil,SANTA CATARINA,BRUNÓPOLIS,Mata Atlântica
1696657565,531a638e-ce95-3b2f-8bac-f930e61919aa,  -27.197120,  -49.379610,2024-07-03 17:49:00,Brasil,SANTA CATARINA,APIÚNA,Mata Atlântica
1696657566,7963c5f9-04c1-39af-879c-a07ea7f49f4a,  -27.189770,  -50.583900,2024-07-03 17:49:00,Brasil,SANTA CATARINA,PONTE ALTA DO NORTE,Mata Atlântica
1696657567,653ec483-40f6-3ede-8acf-28b27181b944,  -27.188340,  -50.573890,2024-07-03 17:49:00,Brasil,SANTA CATARINA,PONTE ALTA DO NORTE,Mata Atlântica
1696657568,417d468f-1cca-3be7-80ca-2ff60bf168e8,  -27.165860,  -50.608740,2024-07-03 17:49:00,Brasil,SANTA CATARINA,PONTE ALTA DO NORTE,Mata Atlântica
1696657569,9fd1abe9-24e1-394a-a983-9253bbd8a959,  -27.096070,  -50.576540,2024-07-03 17:49:00,Brasil,SANTA CATARINA,CURITIBANOS,Mata Atlântica
1696657570,ae00b522-aad2-38d5-bc4b-3a1439761a7d,  -27.046420,  -52.153060,2024-07-03 17:49:00,Brasil,SANTA CATARINA,IPUMIRIM,Mata Atlântica
1696657571,ea5efaa6-3ad6-3aa6-88d4-805d645d5c19,  -27.044980,  -52.142230,2024-07-03 17:49:00,Brasil,SANTA CATARINA,IPUMIRIM,Mata Atlântica
1696657572,94812705-6041-32d5-8877-783ebac19492,  -27.011190,  -53.475140,2024-07-03 17:49:00,Brasil,SANTA CATARINA,IPORÃ DO OESTE,Mata Atlântica
1696657573,f2ba7d93-3ea6-32f7-a6de-d460c25e855b,  -27.001800,  -50.113860,2024-07-03 17:49:00,Brasil,SANTA CATARINA,TAIÓ,Mata Atlântica
1696657574,efa81f38-8bb2-34b5-bc9d-388aadf6cea3,  -26.965410,  -50.115990,2024-07-03 17:49:00,Brasil,SANTA CATARINA,RIO DO CAMPO,Mata Atlântica
1696657575,ab8fe2c9-541f-3d24-a2f5-e66966285961,  -26.956510,  -50.117640,2024-07-03 17:49:00,Brasil,SANTA CATARINA,RIO DO CAMPO,Mata Atlântica
1696657576,6e564d16-069b-391f-b690-58865dcb00ef,  -26.864070,  -50.182040,2024-07-03 17:49:00,Brasil,SANTA CATARINA,RIO DO CAMPO,Mata Atlântica
1696657577,7ccf592e-0c08-3c49-8aa2-d7d83bb742e9,  -26.843770,  -49.005790,2024-07-03 17:49:00,Brasil,SANTA CATARINA,GASPAR,Mata Atlântica
1696657578,22c00414-f550-39a9-adb6-9ab4d61e5481,  -26.758780,  -49.473970,2024-07-03 17:49:00,Brasil,SANTA CATARINA,DOUTOR PEDRINHO,Mata Atlântica
1696657579,ea022c4c-ccaa-3dbf-b5b4-0a57833fb470,  -26.743350,  -52.495160,2024-07-03 17:49:00,Brasil,SANTA CATARINA,IPUAÇU,Mata Atlântica
1696657580,d553ab7b-1068-3cbe-b892-76ff44d9d701,  -26.718870,  -52.943010,2024-07-03 17:49:00,Brasil,SANTA CATARINA,SUL BRASIL,Mata Atlântica
1696657581,4d0fa3e1-cf75-3d18-9202-0fa48af2a37e,  -26.710590,  -50.080020,2024-07-03 17:49:00,Brasil,SANTA CATARINA,SANTA TEREZINHA,Mata Atlântica
1696657582,fdf08c2f-913b-3bea-8af8-720ff86afe65,  -26.709130,  -50.070110,2024-07-03 17:49:00,Brasil,SANTA CATARINA,SANTA TEREZINHA,Mata Atlântica
1696657583,b36453c3-0daf-3f1b-a01e-2e7a1d0c4dd4,  -26.692800,  -50.587670,2024-07-03 17:49:00,Brasil,SANTA CATARINA,TIMBÓ GRANDE,Mata Atlântica
1696657584,6fa0b624-5673-386b-bdb9-7fcfffc38adf,  -26.691370,  -50.577740,2024-07-03 17:49:00,Brasil,SANTA CATARINA,TIMBÓ GRANDE,Mata Atlântica
1696657585,a0cbc10a-23f8-3d15-a390-9656ea49c38d,  -26.585230,  -50.674690,2024-07-03 17:49:00,Brasil,SANTA CATARINA,TIMBÓ GRANDE,Mata Atlântica
1696657587,0423d79a-03c0-3a5c-a17f-2db5036f468f,  -26.543890,  -50.004540,2024-07-03 17:49:00,Brasil,SANTA CATARINA,SANTA TEREZINHA,Mata Atlântica
1696657588,c9e11f3a-e508-3f07-9815-874db1fd9709,  -26.542420,  -49.994610,2024-07-03 17:49:00,Brasil,SANTA CATARINA,SANTA TEREZINHA,Mata Atlântica
1696657589,f61376a9-60cd-38b7-992a-434f07a14956,  -26.530020,  -50.105290,2024-07-03 17:49:00,Brasil,SANTA CATARINA,SANTA TEREZINHA,Mata Atlântica
1696657590,e0823f2d-5408-3359-9254-790d4dbd5ba7,  -26.519990,  -50.412050,2024-07-03 17:49:00,Brasil,SANTA CATARINA,MAJOR VIEIRA,Mata Atlântica
1696657591,fcbb5ced-979d-3902-bccc-462c974b18ea,  -26.399700,  -50.277230,2024-07-03 17:49:00,Brasil,SANTA CATARINA,PAPANDUVA,Mata Atlântica
1696657592,4125798c-b2de-39d2-8a5d-30edaa078bae,  -26.219360,  -50.501290,2024-07-03 17:49:00,Brasil,SANTA CATARINA,CANOINHAS,Mata Atlântica
1696657594,ab679c02-ef12-3d8b-8f5e-87ec61d97687,  -26.120440,  -49.761050,2024-07-03 17:49:00,Brasil,SANTA CATARINA,MAFRA,Mata Atlântica
1696657595,0c52fdfa-0f09-3649-85fd-25511c086621,  -26.003450,  -49.178800,2024-07-03 17:49:00,Brasil,SANTA CATARINA,CAMPO ALEGRE,Mata Atlântica
1696657596,98124048-1c1d-3497-924a-d8e7407bfdc9,  -26.001880,  -49.168580,2024-07-03 17:49:00,Brasil,SANTA CATARINA,CAMPO ALEGRE,Mata Atlântica
1696900494,c26a9af6-1167-3c96-b181-a84432a0bd99,  -26.685000,  -50.793920,2024-07-04 18:30:00,Brasil,SANTA CATARINA,LEBON RÉGIS,Mata Atlântica
1697137319,1ef52e72-839c-3f01-9510-073fa58632f2,  -26.046010,  -49.121240,2024-07-05 17:32:00,Brasil,SANTA CATARINA,CAMPO ALEGRE,Mata Atlântica
1697137320,29b074c8-f140-3569-8f32-440c900556a7,  -26.047530,  -49.133130,2024-07-05 17:32:00,Brasil,SANTA CATARINA,CAMPO ALEGRE,Mata Atlântica
1697137321,adbfa119-8a4c-3c2f-b78d-749b38c1dd4b,  -26.132380,  -50.479030,2024-07-05 17:32:00,Brasil,SANTA CATARINA,CANOINHAS,Mata Atlântica
1697137322,4060382a-0f71-3ec2-b31b-605d4823a4a6,  -26.137460,  -50.471940,2024-07-05 17:32:00,Brasil,SANTA CATARINA,CANOINHAS,Mata Atlântica
1697137323,f74007c7-a092-3f99-b70a-239d514ff846,  -26.202180,  -50.064510,2024-07-05 17:32:00,Brasil,SANTA CATARINA,MAFRA,Mata Atlântica
1697137324,62a5340e-3d9f-333d-85d0-e424e8c581a4,  -26.203760,  -50.077870,2024-07-05 17:32:00,Brasil,SANTA CATARINA,MAFRA,Mata Atlântica
1697137325,0204ce65-9054-3576-9df3-c88740a6f91d,  -26.212470,  -50.062890,2024-07-05 17:32:00,Brasil,SANTA CATARINA,MAFRA,Mata Atlântica
1697137326,bede8fd9-4129-38bf-aa93-8cffa2b83a32,  -26.214060,  -50.076300,2024-07-05 17:32:00,Brasil,SANTA CATARINA,MAFRA,Mata Atlântica
1697137330,8b5a951c-bf1d-383e-85cc-6356ba769f39,  -26.278210,  -49.262180,2024-07-05 17:32:00,Brasil,SANTA CATARINA,SÃO BENTO DO SUL,Mata Atlântica
1700446393,dc0d4e20-8fb8-349d-bb9c-badcfda6d758,  -28.450500,  -49.618780,2024-07-18 18:09:00,Brasil,SANTA CATARINA,BOM JARDIM DA SERRA,Mata Atlântica
1700446401,16d1c8bf-9907-392f-992d-f73d30d3c59b,  -27.034530,  -50.633440,2024-07-18 18:09:00,Brasil,SANTA CATARINA,SANTA CECÍLIA,Mata Atlântica
1700789134,2b16cf7b-7a4b-3ddc-b159-b2dd9887ad38,  -28.164770,  -50.699180,2024-07-19 17:11:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1701054980,fb46a5da-4ebf-3d78-a78e-d3bd93b07aab,  -28.375190,  -50.403300,2024-07-20 17:52:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1701054984,17057532-64d3-366f-8c14-aff9aa48d8a8,  -27.714910,  -51.262320,2024-07-20 17:52:00,Brasil,SANTA CATARINA,CELSO RAMOS,Mata Atlântica
1701054985,676487d6-2609-34ea-9838-30d7dac44631,  -27.905480,  -50.038560,2024-07-20 17:52:00,Brasil,SANTA CATARINA,PAINEL,Mata Atlântica
1701054986,380edbda-202c-3608-a0ea-7147944a32b8,  -28.144920,  -50.661610,2024-07-20 17:52:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1701054987,1d17ea69-106e-3965-990b-78af900589fd,  -28.146370,  -50.671650,2024-07-20 17:52:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1701054988,e6030733-7cca-34c5-b753-da13fa33f98d,  -28.155260,  -50.669980,2024-07-20 17:52:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1701055021,e4d3c89e-56f0-3edf-92cc-82ad698c14bc,  -28.423260,  -49.612400,2024-07-20 17:52:00,Brasil,SANTA CATARINA,BOM JARDIM DA SERRA,Mata Atlântica
1701055024,e247f272-a944-391f-bf83-8cfe87e747e8,  -28.051340,  -49.113600,2024-07-20 17:52:00,Brasil,SANTA CATARINA,SANTA ROSA DE LIMA,Mata Atlântica
1701054982,ad412f0d-2dd4-3e90-9486-6c09fb5e281e,  -27.035360,  -50.634500,2024-07-20 17:54:00,Brasil,SANTA CATARINA,SANTA CECÍLIA,Mata Atlântica
1701054983,67f53be9-27bb-3bd1-8b07-b63f82213669,  -27.106900,  -50.614550,2024-07-20 17:54:00,Brasil,SANTA CATARINA,CURITIBANOS,Mata Atlântica
1701610916,07fa340f-75a0-36fe-b6fa-3b8afa096dd0,  -28.524540,  -49.655820,2024-07-22 17:34:00,Brasil,SANTA CATARINA,BOM JARDIM DA SERRA,Mata Atlântica
1701610917,47d55ec8-3d4c-37a8-942b-2401b676dc57,  -28.427430,  -49.775680,2024-07-22 17:34:00,Brasil,SANTA CATARINA,BOM JARDIM DA SERRA,Mata Atlântica
1701610918,789f8cc2-785a-3d53-8759-fc56d23675cd,  -28.363620,  -50.087480,2024-07-22 17:34:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1701611042,e056d5d2-0463-3a22-8265-4efeff53500a,  -28.384220,  -50.352250,2024-07-22 17:34:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1701611043,4e7c29e0-542a-3911-8324-a4935e15b571,  -28.363000,  -50.170730,2024-07-22 17:34:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1701611044,2fc4b202-21eb-3890-860b-0dfb70e34b7b,  -28.314700,  -50.206190,2024-07-22 17:34:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1701611045,b56fda27-6f34-3135-b389-cf6a193cc9a5,  -28.307690,  -50.214310,2024-07-22 17:34:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1701609756,488a1ef3-4dd3-3c02-b065-79ffb174879d,  -26.556400,  -53.680270,2024-07-22 17:37:00,Brasil,SANTA CATARINA,GUARACIABA,Mata Atlântica
1701610896,f33ae0cb-3a5f-3aa2-869d-b32213f1c5e2,  -26.046120,  -49.129360,2024-07-22 17:37:00,Brasil,SANTA CATARINA,CAMPO ALEGRE,Mata Atlântica
1701610897,158100a0-f325-34df-b754-a701857249b4,  -26.044660,  -49.118180,2024-07-22 17:37:00,Brasil,SANTA CATARINA,CAMPO ALEGRE,Mata Atlântica
1701610900,8c53de3f-fea7-375d-bdfc-c1ea7ad738d7,  -27.820530,  -49.801520,2024-07-22 17:37:00,Brasil,SANTA CATARINA,BOCAINA DO SUL,Mata Atlântica
1701610901,9012e510-53db-39ba-acf4-ea37faf0da09,  -27.819000,  -49.788700,2024-07-22 17:37:00,Brasil,SANTA CATARINA,BOCAINA DO SUL,Mata Atlântica
1701610902,dba02616-a48e-326f-9e22-e4d33efff5fd,  -26.841240,  -49.691100,2024-07-22 17:37:00,Brasil,SANTA CATARINA,JOSÉ BOITEUX,Mata Atlântica
1701611009,1975ce88-ef85-340c-8ea7-7ce1a050ab2a,  -26.587820,  -51.079280,2024-07-22 17:37:00,Brasil,SANTA CATARINA,CALMON,Mata Atlântica
1701611010,f0da9821-3b98-3e82-a3d0-3b5f494fa58e,  -28.117420,  -50.240050,2024-07-22 17:37:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1701611011,93dab939-dfe5-3212-85bf-de8cff0e620e,  -28.042180,  -50.223410,2024-07-22 17:37:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1701611012,618f126d-25ff-31a0-bb09-e06333e14470,  -28.035800,  -50.229820,2024-07-22 17:37:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1701611015,a7b6840b-cfd7-399f-98df-89a91e3afe5c,  -27.466650,  -50.590720,2024-07-22 17:37:00,Brasil,SANTA CATARINA,SÃO JOSÉ DO CERRITO,Mata Atlântica
1701611016,42f89574-109f-37eb-b4a7-71a0fd668205,  -27.458630,  -50.520940,2024-07-22 17:37:00,Brasil,SANTA CATARINA,CURITIBANOS,Mata Atlântica
1701611017,14d595ad-e9ca-348f-a038-9660dbd703a7,  -26.791550,  -51.210140,2024-07-22 17:37:00,Brasil,SANTA CATARINA,CAÇADOR,Mata Atlântica
1701611122,5448b12f-15e6-35da-a50b-c988c8f9a026,  -26.935030,  -51.551640,2024-07-22 17:37:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1701956943,e6749c23-fb81-3ea7-b02b-6cfd69d39f5c,  -27.590030,  -49.110080,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ANGELINA,Mata Atlântica
1701956949,a1398160-a03c-3516-9fea-ac851823f978,  -28.379710,  -50.016450,2024-07-23 18:17:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1701956950,ae18dc0f-e693-3fee-b908-2ee02f58c78a,  -28.180790,  -49.539120,2024-07-23 18:17:00,Brasil,SANTA CATARINA,BOM JARDIM DA SERRA,Mata Atlântica
1701956960,15ec8a89-3b66-3334-9df8-4a34245377ed,  -28.184630,  -50.096660,2024-07-23 18:17:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1701956961,7e744773-a80f-367a-850d-96ed67dcf591,  -28.180750,  -50.102860,2024-07-23 18:17:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1701956962,7e404a26-7691-39a4-9673-3c5d83b3539c,  -28.105560,  -50.584670,2024-07-23 18:17:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1701956966,daf937ba-5558-3f2e-950b-617d90a815ff,  -27.952410,  -50.075630,2024-07-23 18:17:00,Brasil,SANTA CATARINA,PAINEL,Mata Atlântica
1701956967,55b8d8da-2f7c-3133-8e2e-f299580cf4b1,  -27.869640,  -50.678590,2024-07-23 18:17:00,Brasil,SANTA CATARINA,CAMPO BELO DO SUL,Mata Atlântica
1701956969,d95fc8d7-1e32-3334-ba07-d2ad484601e5,  -27.725270,  -50.706890,2024-07-23 18:17:00,Brasil,SANTA CATARINA,CAMPO BELO DO SUL,Mata Atlântica
1701956970,2dd48a31-b475-3944-bab4-0014906687b2,  -27.720320,  -50.702370,2024-07-23 18:17:00,Brasil,SANTA CATARINA,CAMPO BELO DO SUL,Mata Atlântica
1701956971,1bca2b68-28d4-352e-80ac-7736c5765be9,  -27.186270,  -50.572800,2024-07-23 18:17:00,Brasil,SANTA CATARINA,PONTE ALTA DO NORTE,Mata Atlântica
1701956972,2bcfc6d9-35b6-30a3-a72d-a1ef54bc8238,  -27.121520,  -50.650960,2024-07-23 18:17:00,Brasil,SANTA CATARINA,CURITIBANOS,Mata Atlântica
1701956973,04245ff2-b0b1-3f5e-80ee-bb731de77355,  -27.118090,  -50.632930,2024-07-23 18:17:00,Brasil,SANTA CATARINA,CURITIBANOS,Mata Atlântica
1701956996,5714e78f-79e4-3eba-b161-33317d787729,  -28.367620,  -50.554890,2024-07-23 18:17:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1701956997,8045a06c-8ef7-33d0-a205-8fc1588990ac,  -28.321670,  -50.554720,2024-07-23 18:17:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1701956998,463c63c5-e6f9-3c92-801e-2dd0a6cbd3da,  -28.318420,  -50.537530,2024-07-23 18:17:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1701956999,96ede9c5-ae52-3fb7-9ba3-33c9cc0e3a2b,  -28.313600,  -50.212810,2024-07-23 18:17:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1701957005,f6d27b94-2770-3714-9590-c459b990ffe7,  -26.760830,  -51.517570,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1701957006,8706a428-11f9-3ca4-afbd-b446c5b1b9fc,  -26.759380,  -51.506520,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1701957007,a376f4a2-fb7b-3715-ba3b-baa425f9c748,  -26.757810,  -51.501550,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1701957008,0dd1c355-a52e-35b5-80e7-0902561cd19e,  -26.717040,  -51.713790,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1701957009,39279fc8-97c1-39a0-8480-00faa3650925,  -26.714160,  -51.698260,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1701957010,c60be010-4546-342f-8b63-e093d7ad0107,  -26.713130,  -51.705510,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1701957011,337c2c0d-3cf5-3837-aa20-321ef3aab222,  -26.684630,  -51.539910,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1701957012,56347b6d-f168-3aae-a423-cf260d6b1398,  -26.678550,  -51.951940,2024-07-23 18:17:00,Brasil,SANTA CATARINA,PASSOS MAIA,Mata Atlântica
1701957013,15fd436c-e7ce-3860-8195-56ad25dd015f,  -26.642480,  -51.823670,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1701957014,58f02266-bf95-3327-9baa-1d3bc1e0b3cd,  -26.603330,  -51.605140,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1701957015,01ef0a01-c9c9-3188-8b8c-cfb0056baef2,  -26.602100,  -51.600060,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1701957016,f9d5f2ce-8e4f-34c8-b8f1-bfc1dbebdcae,  -26.600510,  -51.589460,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1701957021,81c7342c-b2a7-3e13-acf1-a15c479655a9,  -26.515440,  -52.401540,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ABELARDO LUZ,Mata Atlântica
1701957025,03f438ad-1ff3-3ffb-817e-6c3ab9eda960,  -27.512970,  -51.566260,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ZORTÉA,Mata Atlântica
1701957026,592af2af-1b8a-387b-82ef-79c587131986,  -27.510110,  -51.550910,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ZORTÉA,Mata Atlântica
1701957027,d9a978a5-0072-3e0f-b9be-8a948c18e7ff,  -27.510070,  -51.556550,2024-07-23 18:17:00,Brasil,SANTA CATARINA,ZORTÉA,Mata Atlântica
1701957028,dd5b3413-dd58-337e-85c1-296c7928ef0f,  -27.226620,  -51.520370,2024-07-23 18:17:00,Brasil,SANTA CATARINA,HERVAL D'OESTE,Mata Atlântica
1701957029,75bfdcef-1e4f-3379-8402-3df68e43ec64,  -27.225830,  -51.527320,2024-07-23 18:17:00,Brasil,SANTA CATARINA,HERVAL D'OESTE,Mata Atlântica
1701957030,e5dc3145-aef3-32fc-a594-a1ea57970895,  -26.986400,  -52.048310,2024-07-23 18:17:00,Brasil,SANTA CATARINA,LINDÓIA DO SUL,Mata Atlântica
1701957031,aa260080-0e2f-3ca9-a019-e5ff02f072bf,  -26.782420,  -52.526480,2024-07-23 18:17:00,Brasil,SANTA CATARINA,IPUAÇU,Mata Atlântica
1701957032,eb1b51ce-efc1-3e89-a950-fb3ee854faa8,  -26.772090,  -52.529040,2024-07-23 18:17:00,Brasil,SANTA CATARINA,IPUAÇU,Mata Atlântica
1701957078,ab5f471a-a6fa-31cd-accf-64cb0ae88819,  -26.886430,  -53.593250,2024-07-23 18:17:00,Brasil,SANTA CATARINA,BELMONTE,Mata Atlântica
1701957079,aa6adb2c-05b2-3dd2-af73-0d6769d53fba,  -26.884430,  -53.581430,2024-07-23 18:17:00,Brasil,SANTA CATARINA,BELMONTE,Mata Atlântica
1702309297,266b0253-dd84-3776-8ec2-07f17be0169d,  -28.307160,  -50.282680,2024-07-24 17:20:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1702309298,de2ee800-8d87-36ee-8601-43b15b9b2e17,  -28.302230,  -50.289490,2024-07-24 17:20:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1702309299,0774be15-ce09-3f9b-99b4-7688045b22c7,  -28.207430,  -49.928160,2024-07-24 17:20:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1702309300,2cd854d1-440e-3b2a-a23b-62a316d2f4d3,  -28.103420,  -50.574610,2024-07-24 17:20:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1702309301,e57d1ed3-cf4f-3f29-8c94-9501b560a0d9,  -27.858530,  -50.532990,2024-07-24 17:20:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1702309302,3282182b-2d16-3785-8922-53aee3200383,  -27.839160,  -50.256620,2024-07-24 17:20:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1702309303,f13fe500-938d-38c5-90c1-8665d6445d57,  -27.834500,  -50.262040,2024-07-24 17:20:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1702309304,cd6e4aa8-6db4-3b29-a563-ab7ae6b8f67d,  -27.660270,  -49.798680,2024-07-24 17:20:00,Brasil,SANTA CATARINA,OTACÍLIO COSTA,Mata Atlântica
1702309305,5e2ae57e-2ead-3908-b779-3d1b26866642,  -27.650270,  -49.780020,2024-07-24 17:20:00,Brasil,SANTA CATARINA,OTACÍLIO COSTA,Mata Atlântica
1702309306,52ed3d55-93cf-3692-8db5-4572d33dea07,  -27.390710,  -50.054160,2024-07-24 17:20:00,Brasil,SANTA CATARINA,OTACÍLIO COSTA,Mata Atlântica
1702309307,63d8a656-e583-33e5-a530-38ec3510545b,  -27.384360,  -50.047780,2024-07-24 17:20:00,Brasil,SANTA CATARINA,OTACÍLIO COSTA,Mata Atlântica
1702309308,3710f1f7-3e12-388e-9669-eae679b23599,  -26.756040,  -51.525160,2024-07-24 17:20:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1702309309,3c7921a6-e93c-34b0-9317-a64697b3a67d,  -26.753380,  -51.493280,2024-07-24 17:20:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1702309310,32642a4d-ed72-3b39-a56f-079a87735b27,  -26.687630,  -52.114690,2024-07-24 17:20:00,Brasil,SANTA CATARINA,ABELARDO LUZ,Mata Atlântica
1702309311,70f3c793-fc0d-3425-ba95-568e7afd352e,  -26.682610,  -52.107940,2024-07-24 17:20:00,Brasil,SANTA CATARINA,VARGEÃO,Mata Atlântica
1702617249,97db6df1-491d-3c4f-85c6-9fb41221a10a,  -27.491400,  -51.517460,2024-07-25 17:58:00,Brasil,SANTA CATARINA,ZORTÉA,Mata Atlântica
1702617250,f1214bfd-7815-30c6-a20f-be4754af1f4b,  -27.243830,  -51.960760,2024-07-25 17:58:00,Brasil,SANTA CATARINA,CONCÓRDIA,Mata Atlântica
1702617251,d81230e1-e17f-3319-a560-f21696dd75a7,  -27.046530,  -52.245160,2024-07-25 17:58:00,Brasil,SANTA CATARINA,SEARA,Mata Atlântica
1702617252,03283b4b-343e-3b1a-b624-a7ae04995cc3,  -27.009650,  -52.180610,2024-07-25 17:58:00,Brasil,SANTA CATARINA,IPUMIRIM,Mata Atlântica
1702617253,e7be6a35-a1d1-3407-aa2e-c46bdd5b3645,  -26.954640,  -52.003430,2024-07-25 17:58:00,Brasil,SANTA CATARINA,IRANI,Mata Atlântica
1702617254,a17823da-4c8e-37a0-936f-ce102a4abb64,  -26.945740,  -52.005080,2024-07-25 17:58:00,Brasil,SANTA CATARINA,IRANI,Mata Atlântica
1702618881,278cf0a9-29fa-30d9-987a-6c9bb6fa0d1f,  -27.629320,  -49.423230,2024-07-25 17:58:00,Brasil,SANTA CATARINA,ALFREDO WAGNER,Mata Atlântica
1702618882,5fc9814a-bf82-3ade-8bb1-028707d35526,  -28.017930,  -49.036820,2024-07-25 17:58:00,Brasil,SANTA CATARINA,SÃO BONIFÁCIO,Mata Atlântica
1702618883,d054b094-b62b-362f-8364-159c45fdbe78,  -27.981690,  -48.942580,2024-07-25 17:58:00,Brasil,SANTA CATARINA,SÃO BONIFÁCIO,Mata Atlântica
